0.000000	56.397194	NS
56.397194	68.236693	S
68.236693	109.211653	NS
109.211653	110.858888	S
110.858888	123.069014	NS
123.069014	124.057355	S
124.057355	161.665780	NS
161.665780	162.293788	S
162.293788	167.492872	NS
167.492872	168.440032	S
168.440032	170.365237	NS
170.365237	171.950701	S
171.950701	174.658343	NS
174.658343	177.211556	S
177.211556	177.633660	NS
177.633660	178.539639	S
178.539639	179.147057	NS
179.147057	181.792927	S
181.792927	189.957034	NS
189.957034	190.687994	S
190.687994	200.962620	NS
200.962620	201.178819	S
201.178819	202.856940	NS
202.856940	205.338087	S
205.338087	210.846027	NS
210.846027	211.762302	S
211.762302	214.552305	NS
214.552305	215.725960	S
215.725960	227.112469	NS
227.112469	229.603911	S
229.603911	534.558510	NS
534.558510	536.257221	S
536.257221	541.687947	NS
541.687947	542.094608	S
542.094608	584.582965	NS
584.582965	587.058965	S
587.058965	595.866522	NS
595.866522	602.465756	S
602.465756	611.134328	NS
611.134328	612.328573	S
612.328573	645.674778	NS
645.674778	658.399665	S
658.399665	658.893836	NS
658.893836	661.817677	S
661.817677	965.320650	NS
965.320650	967.091427	S
967.091427	970.962429	NS
970.962429	974.503983	S
974.503983	989.740903	NS
989.740903	991.388138	S
991.388138	1028.903905	NS
1028.903905	1032.774907	S
1032.774907	1070.867207	NS
1070.867207	1075.479463	S
1075.479463	1079.103379	NS
1079.103379	1080.215263	S
1080.215263	1182.673254	NS
1182.673254	1186.708979	S
1186.708979	1219.077139	NS
1219.077139	1219.859575	S
1219.859575	1226.366152	NS
1226.366152	1230.195972	S
1230.195972	1282.166223	NS
1282.166223	1288.961066	S
1288.961066	1335.371901	NS
1335.371901	1338.954636	S
1338.954636	1347.314351	NS
1347.314351	1348.343873	S
1348.343873	1350.814725	NS
1350.814725	1351.308895	S
1351.308895	1370.169731	NS
1370.169731	1370.633016	S
1370.633016	1394.852512	NS
1394.852512	1395.223140	S
1395.223140	1395.707015	NS
1395.707015	1396.144562	S
1396.144562	1407.438414	NS
1407.438414	1408.395869	S
1408.395869	1441.618532	NS
1441.618532	1458.399734	S
1458.399734	1484.549583	NS
1484.549583	1490.850255	S
1490.850255	1493.403469	NS
1493.403469	1494.103544	S
1494.103544	1513.211465	NS
1513.211465	1517.391323	S
1517.391323	1519.738632	NS
1519.738632	1520.150441	S
1520.150441	1526.677608	NS
1526.677608	1532.484110	S
1532.484110	1541.296815	NS
1541.296815	1544.076523	S
1544.076523	1544.488332	NS
1544.488332	1545.909072	S
1545.909072	1597.467514	NS
1597.467514	1602.821027	S
1602.821027	1677.667248	NS
1677.667248	1679.129169	S
1679.129169	1687.756560	NS
1687.756560	1688.333092	S
1688.333092	1695.704467	NS
1695.704467	1696.013324	S
1696.013324	1800.107959	NS
